Epoch,accuracy,loss
88,0.19745902717113500,4.559957523112880
89,0.1978026032447820,4.541530906125700
90,0.19907234609127000,4.521778987965270
91,0.20037195086479200,4.501713345893220
92,0.20106658339500400,4.486697183355460
93,0.20243340730667100,4.46641096029465
94,0.20332969725132000,4.449093082143
95,0.20409901440143600,4.43190335146853
96,0.2056824415922170,4.419995569722300
97,0.20635466277599300,4.398724633197160
98,0.20769909024238600,4.379653874149920
99,0.20816217362880700,4.3649837104252400
100,0.21044021844863900,4.344903007050200
101,0.21157552301883700,4.337838753817260
102,0.21294234693050400,4.317441170749440
103,0.21261371672153500,4.301624422898350
104,0.2155938595533370,4.285569591407390
105,0.21586275100708000,4.2721543667084700
106,0.21667687594890600,4.254202586895820
107,0.21777482330799100,4.24333327835473
108,0.21902215480804400,4.226826446059890
109,0.2206728160381320,4.210966484844010
110,0.2224579155445100,4.198304977251450
111,0.22339901328086900,4.182625040180230
112,0.22355586290359500,4.167328399373400
113,0.22593848407268500,4.147906291018810
114,0.226976677775383,4.139891954460780
115,0.2288738191127780,4.1272844166886200
116,0.22930702567100500,4.11113549477615
117,0.2314506322145460,4.09489400239043
118,0.23261581361293800,4.081771296064990
119,0.23295190930366500,4.0706628403796800
120,0.2353718876838680,4.05444433300093
121,0.23629803955555000,4.042203090467370
122,0.23709723353385900,4.029095298439770
123,0.2392856627702710,4.018761017209890
124,0.23991306126117700,4.0022183512896300
125,0.2404433637857440,3.991800121625460
126,0.24105581641197200,3.97957949544129
127,0.24323678016662600,3.963924256092370
128,0.24611982703208900,3.9517186823038400
129,0.24567915499210400,3.9400664873757000
130,0.24727006256580400,3.926969613496560
131,0.24901781976223000,3.922566856689830
132,0.24934646487236000,3.9027939655048400
133,0.25051161646843000,3.8957153048454800
134,0.2515498399734500,3.88032237197686
135,0.25267764925956700,3.8757892655184500
136,0.2531108558177950,3.862378976831670
137,0.2556876838207250,3.851564114570630
138,0.25494077801704400,3.8388466752430400
139,0.2572561800479890,3.8312854342206100
140,0.2586080729961400,3.8142892883382500
141,0.2598031163215640,3.804050101193640
142,0.2603558301925660,3.7976147213805300
143,0.2602512538433080,3.7901014692495600
144,0.26262640953064000,3.7744297090918800
145,0.2629326581954960,3.767728696221250
146,0.26520323753356900,3.7508802546856200
147,0.26571112871170000,3.745138093571610
148,0.32240861654281600,3.747253092902040
149,0.3268527090549470,3.70141921499555
150,0.32963865995407100,3.672573133071480
151,0.3332686126232150,3.6468663371133000
152,0.33494165539741500,3.6270995468625600
153,0.3373467028141020,3.6074709079428100
154,0.3398488163948060,3.5893527075136100
155,0.33908697962760900,3.580830794821160
156,0.3416936695575710,3.5677618562463800
157,0.34374767541885400,3.552774664840790
158,0.3452937602996830,3.540477604444560
159,0.3463917076587680,3.526139076725200
160,0.3472282290458680,3.5237678681661000
161,0.34835606813430800,3.5143617507282200
162,0.3507610857486730,3.502267856820710
163,0.3491925895214080,3.499147880718970
164,0.3526582419872280,3.486340360136600
165,0.3525238037109380,3.478360051408430
166,0.3531213104724880,3.4781512223048200
167,0.3531586527824400,3.4669353609354500
168,0.3540848195552830,3.464341629777180
169,0.35622096061706500,3.4559527373749500
170,0.35802099108696000,3.4446694889136700
171,0.3586558699607850,3.437068658835740
172,0.36010485887527500,3.426924067530970
173,0.35960444808006300,3.421732677164800
174,0.36051565408706700,3.41503625806242
175,0.3617405891418460,3.410134249232280
176,0.36370494961738600,3.401054339874510
177,0.3655199110507970,3.3951951228348700
178,0.36433979868888900,3.389171785793510
179,0.36563941836357100,3.3793143855284800
180,0.3667597770690920,3.37719500177928
181,0.36637139320373500,3.3737200871062100
182,0.36862704157829300,3.365212861543850
183,0.3695307970047000,3.361767318680650
184,0.36880630254745500,3.3539907541511900
185,0.3689407408237460,3.347410135589840
186,0.3717864453792570,3.3401693593750000
187,0.37207773327827500,3.3367035724548200
188,0.37014326453208900,3.3371415703635300
189,0.37272754311561600,3.3270127909370400
190,0.3733624219894410,3.3214282563615800
191,0.37461721897125200,3.317978429083430
192,0.37574502825737,3.312930081463100
193,0.37551349401474,3.307689490570530
194,0.3755508363246920,3.302465558552460
195,0.37872517108917200,3.290139640924900
196,0.3791957199573520,3.2889017426073500
197,0.37830692529678300,3.2897748606769500
198,0.37835171818733200,3.2830356012358600
199,0.3804057240486150,3.2770514848182700
200,0.3798156678676610,3.2658721678461000
201,0.38071194291114800,3.264551452459750
202,0.3810555338859560,3.2603559777372800
203,0.3828480839729310,3.253061737195140
204,0.38485726714134200,3.2443945884362700
205,0.38374438881874100,3.2440342866881000
206,0.3846481442451480,3.2351507903224500
207,0.385118693113327,3.2381963953664100
208,0.38544732332229600,3.2334812192385600
209,0.38641083240509000,3.226385532120610
210,0.38752371072769200,3.2220286291867900
211,0.386530339717865,3.2157614977176000
212,0.3881361782550810,3.215987731559120
213,0.38857683539390600,3.209982729327820
214,0.3897719085216520,3.2039646947821800
215,0.3900258541107180,3.1983153407970400
216,0.3907802104949950,3.197072790537440
217,0.3909071981906890,3.186274082915000
218,0.39112380146980300,3.190998215953370
219,0.3929313123226170,3.18274647730857
220,0.39361098408699000,3.175224159793980
221,0.3931702971458440,3.1735147579238100
222,0.393962025642395,3.1685296632586
223,0.39471641182899500,3.1660955274628400
224,0.39554545283317600,3.1604577075725800
225,0.3955230712890630,3.156923964273500
226,0.3952317535877230,3.1564071823177600
227,0.39618781208992000,3.1530980561170400
228,0.394910603761673,3.157551994956680
229,0.39831647276878400,3.1394220217861000
230,0.39780110120773300,3.1383367657470900
231,0.3980998694896700,3.1344945833313800
232,0.4003704786300660,3.1207712906151300
233,0.39973559975624100,3.1275632216042400
234,0.40180450677871700,3.122696966528960
235,0.4016402065753940,3.1140779084354300
236,0.40088582038879400,3.113129531112210
237,0.40186426043510400,3.1106811362734800
238,0.4016402065753940,3.1111106277642900
239,0.4036419093608860,3.1011446404032900
240,0.4014161229133610,3.1058647018344200
241,0.40226760506629900,3.0978863588352500
242,0.4042842388153080,3.0912645670381900
243,0.4060693383216860,3.089318425355880
244,0.40508341789245600,3.08125331629299
245,0.4055539667606350,3.0794966772000300
246,0.40614402294158900,3.0795744183852600
247,0.4063606262207030,3.0766595584780000
248,0.406031996011734,3.077737515157490
249,0.4086536169052120,3.0651870274649500
250,0.40932583808898900,3.0641162202300700
251,0.4081980288028720,3.062903056297080
252,0.40898972749710100,3.056498190589620
253,0.4094752371311190,3.0512220116702200
254,0.41093167662620500,3.0490223336486500
255,0.4108569920063020,3.045803461863630
256,0.4110138416290280,3.0431837355369500
257,0.4111482799053190,3.03778201994544
258,0.41094663739204400,3.0385185841772000
259,0.41208192706108100,3.0321307590924800
260,0.41250765323638900,3.0242153194678200
261,0.41305288672447200,3.026637254310410
262,0.41264957189559900,3.0228928242279900
263,0.4136354923248290,3.017982187475260
264,0.41532349586486800,3.0148601021795200
265,0.4149649739265440,3.0136716372189300
266,0.4148828089237210,3.009264804719910
267,0.41586872935295100,3.00568471096216
268,0.4157417416572570,3.009671951991750
269,0.41707125306129500,3.002024820401070
270,0.4155176877975460,3.0037338007230600
271,0.4172728955745700,2.9994900457913500
272,0.418333500623703,2.9894773461964300
273,0.41776585578918500,2.9914910215270400
274,0.41849783062934900,2.9865844308134200
275,0.41780319809913600,2.9845068368589400
276,0.41978996992111200,2.973003743314310
277,0.4198646545410160,2.9743662435056900
278,0.4206862449646000,2.968645165755570
279,0.4204173684120180,2.963890623373560
280,0.42213526368141200,2.9638486989001100
281,0.4225759208202360,2.961837380491880
282,0.42209044098854100,2.9622675379399300
283,0.42185142636299100,2.959179591988680
284,0.42273277044296300,2.9509242426289000
285,0.4234049916267400,2.9507190177975000
286,0.42268049716949500,2.950208747226490
287,0.4247942268848420,2.941552322403020
288,0.4253842830657960,2.940207879832460
289,0.4241369664669040,2.943596238040600
290,0.425533652305603,2.9278640438963500
291,0.42624321579933200,2.929455410000130
292,0.4265270531177520,2.931069219005370
293,0.4257950782775880,2.9278485823822300
294,0.4262208044528960,2.9264822268210700
295,0.4270349442958830,2.9211923097945500
296,0.42817771434783900,2.9240376350156400
297,0.4279088079929350,2.9121360037870800
298,0.42850634455680800,2.9167311791282600
299,0.42873039841651900,2.9108942487428100
300,0.4290739893913270,2.909626237068550
301,0.4282449185848240,2.905730397351910
302,0.42937275767326400,2.901154711628180
303,0.4323080778121950,2.897218170163590
304,0.43112051486969000,2.896084351276990
305,0.4327711760997770,2.8840278454328900
306,0.43162092566490200,2.8892323575288300
307,0.43223339319229100,2.8844702007106600
308,0.4320242702960970,2.895868753999770
309,0.4320317208766940,2.8832662646768300
310,0.43227821588516200,2.8787718724123900
311,0.43434712290763900,2.879712193094470
312,0.4344741106033330,2.8706144091671400
313,0.4337272047996520,2.86557463329359
314,0.4351986050605770,2.869585542738810
315,0.43398115038871800,2.865950601417860
316,0.4351612627506260,2.8663166547369
317,0.4354376196861270,2.8616328867763600
318,0.4355645775794980,2.8574383682782500
319,0.43587827682495100,2.8540615671901900
320,0.43476539850235000,2.8596898491370500
321,0.4386194348335270,2.847910219925350
322,0.43706586956977800,2.846587791570800
323,0.4368193745613100,2.8451525021370100
324,0.4392617642879490,2.8369178567755300
325,0.43887338042259200,2.8392281738143200
326,0.43841028213501000,2.839171161152000
327,0.43756628036499000,2.83574055692249
328,0.4378799796104430,2.834842845625470
329,0.44093483686447100,2.8280712599864200
330,0.44112902879715000,2.8208123835087300
331,0.44076302647590600,2.8223394864689200
332,0.44006842374801600,2.820357752557190
333,0.4407256841659550,2.8251864304311800
334,0.4403148889541630,2.8230833970294600
335,0.4410169720649720,2.817499626402790
336,0.4409721791744230,2.813789978746490
337,0.4419655501842500,2.8066387167574300
338,0.44384029507637000,2.805393435096260
339,0.44218215346336400,2.8063116054874800
340,0.4417489469051360,2.8072037634298200
341,0.44425109028816200,2.8046266089961200
342,0.4434593617916110,2.7974920121818900
343,0.4432726204395290,2.797494600431870
344,0.44471415877342200,2.7951282722041800
345,0.44453489780426000,2.789915626481370
346,0.44476643204689000,2.7912549731134600
347,0.4455656409263610,2.784919988225250
348,0.44614073634147600,2.7817599362977900
349,0.44587185978889500,2.7826125713718400
350,0.44620048999786400,2.7785593859030300
351,0.44596895575523400,2.773677502057700
352,0.44771671295166000,2.772874034566010
353,0.4478362202644350,2.767768154123920
354,0.4471938908100130,2.770264511007390
355,0.44738808274269100,2.7670242174289700
356,0.4482918381690980,2.766630671266970
357,0.4474552869796750,2.760719835698550
358,0.449158251285553,2.7574820154043700
359,0.4488370716571810,2.7635773518507100
360,0.449158251285553,2.756110434336780
361,0.4499126076698300,2.7555594588267
362,0.45070433616638200,2.749838046222830
363,0.44965866208076500,2.7473643572752200
364,0.450263649225235,2.746635380736200
365,0.4503234028816220,2.7465302050385200
366,0.453258752822876,2.742063694844470
367,0.45295250415802,2.7384804322276800
368,0.4529898464679720,2.7390231137963600
369,0.4532811641693120,2.741239904725190
370,0.4530346691608430,2.7355425414339900
371,0.45260146260261500,2.7338143604652900
372,0.4532811641693120,2.72983093216345
373,0.4542446434497830,2.7251854540208600
374,0.45431187748909000,2.726477285831350
375,0.45389360189437900,2.7242579885780800
376,0.4536844789981840,2.722282997296770
377,0.4540579319000240,2.718293363288010
378,0.4551036059856420,2.7184983903413000
379,0.4552604556083680,2.7128098608924200
380,0.4540430009365080,2.714833138925470
381,0.4550513029098510,2.7146458788875300
382,0.4553276598453520,2.7109264452958900
383,0.45620155334472700,2.7033189372290700
384,0.4542371928691860,2.7097152895024400
385,0.45868873596191400,2.701234288523570
386,0.45776256918907200,2.7006445133609300
387,0.45779991149902300,2.700735695113530
388,0.45932361483573900,2.6966079560628000
389,0.45822566747665400,2.697428702809490
390,0.4600107669830320,2.690104315400330
391,0.4589725732803350,2.691329926782590
392,0.4600032866001130,2.6847843341446500
393,0.4591592848300930,2.681905544803350
394,0.4584273099899290,2.6871768238849200
395,0.4594879150390630,2.685796090575460
396,0.4596596956253050,2.681288375473130
397,0.4592115581035610,2.678713234083180
398,0.45964476466178900,2.678314622903790
399,0.4610564112663270,2.675191948725590
400,0.4612730145454410,2.669539335080560
401,0.4624008536338810,2.669558950829100
402,0.46121326088905300,2.6681314716471900
403,0.46306559443473800,2.664945383166490
404,0.46287885308265700,2.6620042413923200
405,0.46056345105171200,2.6697160044692700
406,0.4629909098148350,2.6614022928497800
407,0.46297597885131800,2.657374815188450
408,0.46264731884002700,2.667065121948990
409,0.4629386067390440,2.6609009419963700
410,0.4652092158794400,2.642265496582270
411,0.4650150239467620,2.641703226496400
412,0.4640515148639680,2.646900056597780
413,0.4656200110912320,2.64691172405006
414,0.4646565020084380,2.643980154876400
415,0.4666357934474950,2.6403767222928500
416,0.4657171070575710,2.642295934809810
417,0.4650971591472630,2.6411871035458100
418,0.46761423349380500,2.6348016485290300
419,0.4665760397911070,2.637909222024550
420,0.466434121131897,2.6378700829381400
421,0.4680250287055970,2.627166989549730
422,0.46739017963409400,2.629561191866440
423,0.46850305795669600,2.624937198146520
424,0.46683746576309200,2.625668001636500
425,0.467838317155838,2.627268224736020
426,0.4685628116130830,2.6213067732875500
427,0.46978771686554000,2.618001495625620
428,0.46825656294822700,2.622587645764210
429,0.47011637687683100,2.6161227784525000
430,0.46848064661026,2.622209285679360
431,0.468301385641098,2.62159614718769
432,0.4701313078403470,2.611964914915310
433,0.46983253955841100,2.612019282606940
434,0.4710649251937870,2.606922712171200
435,0.46933212876319900,2.6077878167046800
436,0.4704674184322360,2.6128202565600300
437,0.4715728163719180,2.6042448467779000
438,0.4690632224082950,2.6169180801675000
439,0.4734102189540860,2.5945436050086900
440,0.4720732569694520,2.5935833795396600
441,0.4724392294883730,2.593846927507510
442,0.4718043804168700,2.5960553775933400
443,0.4718043804168700,2.601547261034340
444,0.47219276428222700,2.5969757577807100
445,0.473402738571167,2.5898461071966200
446,0.47407495975494400,2.587320127391450
447,0.4725363254547120,2.589335430416880
448,0.47296208143234300,2.58287217736595
449,0.47476211190223700,2.5854356474322400
450,0.4742019474506380,2.5825805225212500
451,0.4735147953033450,2.5769699778724300
452,0.476733922958374,2.5762368482707400
453,0.47712233662605300,2.5738105976041800
454,0.47453057765960700,2.578377824075180
455,0.4754791259765630,2.5734789796878000
456,0.47541937232017500,2.575034807227080
457,0.47559118270874000,2.5709772517137900
458,0.4739106297492980,2.573678612903150
459,0.4767264723777770,2.5679910973324600
460,0.47752565145492600,2.5637769245822500
461,0.4767787456512450,2.56959169717628
462,0.47704017162323,2.5675107557099800
463,0.477450966835022,2.5601849676419700
464,0.4772343635559080,2.557822579451990
465,0.477450966835022,2.558122841523300
466,0.47744348645210300,2.5596946581084900
467,0.479086697101593,2.5531199414353700
468,0.4798186421394350,2.549948264337940
469,0.47891488671302800,2.552759574041330
470,0.4795721769332890,2.5507082279056500
471,0.47881779074668900,2.5547364021069500
472,0.4794377386569980,2.5483736163046300
473,0.48015475273132300,2.5445014141965100
474,0.4814319610595700,2.5398519873759800
475,0.47950494289398200,2.545374540140620
476,0.48084190487861600,2.5509760693275900
477,0.47984105348587000,2.548220227749550
478,0.481192946434021,2.5325855681839300
479,0.4806551933288570,2.540285677491940
480,0.48173820972442600,2.536436855768960
481,0.48167845606803900,2.537405842257990
482,0.4814170300960540,2.5340539889178000
483,0.4810659885406490,2.532768391505810
484,0.48259714245796200,2.532358225578310
485,0.48265689611434900,2.529025345125860
486,0.4826643466949460,2.521604451194650
487,0.4821191132068630,2.527220082343920
488,0.4849349558353420,2.518943153864320
489,0.48252245783805800,2.5276387574352400
490,0.4835008978843690,2.519245070904540
491,0.48356810212135300,2.521326293873090
492,0.48370254039764400,2.519811943459440
493,0.4842029809951780,2.5166989592123400
494,0.48273158073425300,2.5209664154360400
495,0.4839564859867100,2.5127567887072900
496,0.48444199562072800,2.518374636002900
497,0.48551005125045800,2.5147108842204600
498,0.48546525835990900,2.509911546864860
499,0.48642876744270300,2.5091040597355800
500,0.4856295585632320,2.5022534931973700
501,0.48398637771606400,2.5099239509633500
502,0.48542043566703800,2.510975724939230
503,0.48733997344970700,2.5002017570436200
504,0.4873324930667880,2.494898045118040
505,0.4868694245815280,2.5008814125808400
506,0.4866752326488500,2.498233155581810
507,0.4857938885688780,2.499484531128980
508,0.4871383011341100,2.49946617029848
509,0.4873773157596590,2.492912779866840
510,0.48785534501075700,2.4949607913833800
511,0.48795244097709700,2.4865757124781900
512,0.4887889623641970,2.487091615754460
513,0.48882630467414900,2.4878226839470200
514,0.4904022812843320,2.4842744944294800
515,0.49048444628715500,2.485305438792380
516,0.4901781976222990,2.4788990926267400
517,0.48910266160965000,2.485845823617620
518,0.48832589387893700,2.4837929372009800
519,0.49002882838249200,2.475625172882690
520,0.4904172122478490,2.4695932368453800
521,0.49039480090141300,2.476554819697160
522,0.4911940097808840,2.4716949792544600
523,0.49265044927597000,2.4717134085088000
524,0.4912911057472230,2.4688236455128300
525,0.49178406596183800,2.4708733812626500
526,0.4903574585914610,2.4725367270975800
527,0.4911865293979650,2.471690252249890
528,0.4927102029323580,2.466239951886080
529,0.4930762052536010,2.4630374135847600
530,0.4916122555732730,2.4637570279055900
531,0.49375587701797500,2.45806163076721
532,0.4918811619281770,2.461581544969550
533,0.4916570782661440,2.4628605685420600
534,0.49371105432510400,2.459927483875590
535,0.49436086416244500,2.4567294377110900
536,0.49250856041908300,2.4587384094683400
537,0.49366626143455500,2.44803421301426
538,0.4922994077205660,2.462273352627990
539,0.4946073591709140,2.4520884120157900
540,0.4952123463153840,2.44828219529008
541,0.4943758249282840,2.4500962954580500
542,0.4955185651779180,2.449135250430720
543,0.49482396245002700,2.44544889108011
544,0.49559327960014300,2.44316578667843
545,0.49595925211906400,2.4420895148525300
546,0.49541401863098100,2.4405711203194300
547,0.49592190980911300,2.4371008014731700
548,0.4974231719970700,2.437078183633580
549,0.49702730774879500,2.4357017177506400
550,0.4979684352874760,2.435449642758480
551,0.4956530034542080,2.4405459340675100
552,0.4966837465763090,2.4353788219803100
553,0.49670615792274500,2.4339118272490400
554,0.49595925211906400,2.436045770508520
555,0.49720656871795700,2.4295173770698300
556,0.4972289800643920,2.428465380086050
557,0.49757257103920000,2.432109221568320
558,0.49753522872924800,2.4291746411398300
559,0.4981999695301060,2.427004099583150
560,0.49740076065063500,2.4224348109159100
561,0.49731114506721500,2.4257484726505300
562,0.4982895851135250,2.423450563713370
563,0.49730366468429600,2.4333054549151700
564,0.5005527138710020,2.41519027338737
565,0.4993501901626590,2.420308798045380
566,0.49869292974472000,2.415468279935710
567,0.4996340274810790,2.4109558622465600
568,0.49985063076019300,2.4193765989843000
569,0.4996190667152410,2.410587226055420
570,0.5021884441375730,2.4129016199903000
571,0.49979087710380600,2.4097552921803200
572,0.500717043876648,2.40958114514286
573,0.5009336471557620,2.4108693786644900
574,0.4999925196170810,2.4078786837738200
575,0.5001792311668400,2.410524727432990
576,0.5012996196746830,2.4040712119626800
577,0.5018523335456850,2.409193353543400
578,0.5022631287574770,2.4019299625732500
579,0.5021958947181700,2.397157404564260
580,0.5032490491867070,2.3949755698564000
581,0.5019046068191530,2.404339833249820
582,0.5035776495933530,2.394644858353010
583,0.500761866569519,2.4010137853667600
584,0.5024423599243160,2.3921166411606200
585,0.5038465857505800,2.3936749689377000
586,0.5039063096046450,2.3928213615091800
587,0.5028083324432370,2.392809310542150
588,0.5034058690071110,2.394582441456690
589,0.5034731030464170,2.388456035935010
590,0.503794252872467,2.38742035262933
591,0.5042722821235660,2.3852060012037600
592,0.5035776495933530,2.3895294741652000
593,0.5042722821235660,2.383779397884160
594,0.5055719017982480,2.383919899498880
595,0.5048996806144710,2.3847073734429000
596,0.5045710802078250,2.3815850917509100
597,0.5039137601852420,2.385870391940070
598,0.5071926712989810,2.37268657358305
599,0.5065802335739140,2.370362994729380
600,0.5046382546424870,2.3784444159211200
601,0.5074914693832400,2.3784380626071600
602,0.5056689977645870,2.3723826630055
603,0.5062441229820250,2.375631363681820
604,0.5064009428024290,2.371776046255460
605,0.50696861743927,2.3690655144788500
606,0.5066399574279790,2.3685341527477900
607,0.507028341293335,2.3676654458724400
608,0.5068715214729310,2.3627658260218900
609,0.5077603459358220,2.365334508826580
610,0.5083130598068240,2.3672817863191500
611,0.5062590837478640,2.368963457486950
612,0.5079843997955320,2.3610382400757000
613,0.5081785917282100,2.362198502400960
614,0.50809645652771,2.365352830626420
615,0.5089927315711980,2.355231045237780
616,0.509381115436554,2.354205963974630
617,0.5092690587043760,2.3567279370028400
618,0.5093362927436830,2.3533255687124000
619,0.5103595852851870,2.354686981676160
620,0.5099338293075560,2.348264469172340
621,0.511016845703125,2.34356032884764
622,0.5092018842697140,2.349616186232350
623,0.510247528553009,2.349367340961970
624,0.5091645121574400,2.349283790673140
625,0.5106209516525270,2.351247559485130
626,0.5126824378967290,2.3353643347160900
627,0.5116965174674990,2.3412726311335800
628,0.511584460735321,2.343311067752440
629,0.512353777885437,2.3428843047356300
630,0.511786162853241,2.338326771946000
631,0.5122268199920650,2.3340199940725600
632,0.5109794735908510,2.342936431336060
633,0.5125330686569210,2.3364801906612300
634,0.5116741061210630,2.33596353481165
635,0.5125255584716800,2.3340661767125900
636,0.5124732851982120,2.332635612862320
637,0.5129961371421810,2.3266373321167100
638,0.5109869837760930,2.3406303739703700
639,0.5133322477340700,2.3307684396637200
640,0.5121521353721620,2.331687162570760
641,0.5134367942810060,2.3303300655271200
642,0.5131006836891170,2.331158252291850
643,0.5127496719360350,2.3267841770375300
644,0.513421893119812,2.3245515031211800
645,0.5132127404212950,2.329307154224560
646,0.5119504928588870,2.328844086176470
647,0.5145198106765750,2.3219204511409200
648,0.5153040885925290,2.319911649791540
649,0.5143106579780580,2.3202496323581900
650,0.5138027667999270,2.3231640020726100
651,0.5149978399276730,2.317562611620940
652,0.5144600868225100,2.3200115376028200
653,0.5149828791618350,2.310114497790680
654,0.5154310464859010,2.3139469773790400
655,0.5160360336303710,2.314303515690850
656,0.5166036486625670,2.3171978532122100
657,0.5145646333694460,2.3172713613074900
658,0.5155580043792730,2.3120008047186600
659,0.5149231553077700,2.3118871746368400
660,0.517216145992279,2.3094463151579300
661,0.5153040885925290,2.3101093617958400
662,0.5173729658126830,2.3116105668455000
663,0.5183888077735900,2.303903333440190
664,0.5162675976753240,2.3110087215513100
665,0.5166186094284060,2.3061196816155800
666,0.519322395324707,2.301687882987700
667,0.5196360945701600,2.303375301096390
668,0.5178435444831850,2.3021709500212800
669,0.515221893787384,2.3072354263238800
670,0.5179256796836850,2.2980575995387300
671,0.5191580653190610,2.2985015101804800
672,0.5174476504325870,2.304965235378050
673,0.5185306668281560,2.2972698682288700
674,0.5174327492713930,2.2990101815381200
675,0.5183140635490420,2.29580198395194
676,0.5200319886207580,2.2952830310490600
677,0.519322395324707,2.297156894327910
678,0.5183663964271550,2.294986556838990
679,0.5189937949180600,2.2989255547988300
680,0.5196211934089660,2.2906331847032900
681,0.5197556018829350,2.288731112332080
682,0.5203531384468080,2.2849325563244400
683,0.5200319886207580,2.2892231393212600
684,0.520554780960083,2.2887131515097100
685,0.521787166595459,2.2826375703343100
686,0.5205771923065190,2.282618303144240
687,0.5196136832237240,2.284333488784950
688,0.521622896194458,2.2841935502744300
689,0.5200244784355160,2.282572083510740
690,0.5218319892883300,2.272376075914330
691,0.5211747288703920,2.277224289997520
692,0.5231689810752870,2.2747522863985500
693,0.5219590067863460,2.2695800905354600
694,0.5211896896362310,2.2732079549812500
695,0.5228776931762700,2.2690573297591800
696,0.5213539600372310,2.275995489295310
697,0.5215705633163450,2.2776190723689100
698,0.5227282643318180,2.27300029708225
699,0.5219290852546690,2.2737902195829100
700,0.5218619108200070,2.2731695342455300
701,0.522803008556366,2.2738124282968800
702,0.5216079354286190,2.275495685650020
703,0.5242519974708560,2.2612855037023700
704,0.5222129225730900,2.268139422304020
705,0.5242519974708560,2.2575792255181900
706,0.5230569243431090,2.266624778628010
707,0.5238112807273870,2.26460950288379
708,0.5236693620681760,2.265755848495450
709,0.5253275036811830,2.256943358519950
710,0.5231465697288510,2.2655470977879400
711,0.5246328711509710,2.2568658003147400
712,0.5258578062057500,2.2636506418209300
713,0.5245208740234380,2.255097316993640
714,0.5236917734146120,2.2593611391495000
715,0.5261939167976380,2.2508785354634000
716,0.5266793966293340,2.252212359099170
717,0.5250735878944400,2.256261604893540
718,0.5271723866462710,2.2529890055958700
719,0.5241623520851140,2.251253025968020
720,0.5250959992408750,2.2531757323395000
